Invoice ID,Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,cogs,gross income,Rating,Payment_Credit card,Payment_Ewallet,City_Naypyitaw,City_Yangon,CustomerType_lbl
632-90-0281,Giza,1,Female,Fashion accessories,37.55,10,18.775,394.275,03-08-19,8:01:00 PM,375.5,18.775,9.3,True,False,True,False,Normal
554-42-2417,Giza,1,Female,Sports and travel,95.44,10,47.72,1002.12,01-09-19,1:45:00 PM,954.4,47.72,5.2,False,False,True,False,Normal
453-63-6187,Cairo,1,Male,Electronic accessories,27.5,3,4.125,86.625,03-01-19,3:40:00 PM,82.5,4.125,6.5,False,True,False,False,Normal
578-80-7669,Cairo,1,Male,Sports and travel,74.97,1,3.7485,78.7185,3/16/2019,4:58:00 PM,74.97,3.7485,5.6,False,False,False,False,Normal
612-36-5536,Alex,0,Male,Food and beverages,80.96,8,32.384,680.064,2/17/2019,11:12:00 AM,647.68,32.384,7.4,True,False,False,True,Member
605-72-4132,Giza,1,Female,Food and beverages,94.47,8,37.788,793.548,2/27/2019,3:12:00 PM,755.76,37.788,9.1,False,False,True,False,Normal
471-41-2823,Giza,1,Male,Food and beverages,99.79,2,9.979,209.559,03-07-19,8:37:00 PM,199.58,9.979,8.0,False,True,True,False,Normal
462-67-9126,Alex,1,Male,Home and lifestyle,73.22,6,21.966,461.286,1/21/2019,5:44:00 PM,439.32,21.966,7.2,False,False,False,True,Normal
272-27-9238,Giza,1,Female,Food and beverages,41.24,4,8.248,173.208,2/19/2019,4:23:00 PM,164.96,8.248,7.1,False,False,True,False,Normal
834-25-9262,Giza,1,Female,Fashion accessories,81.68,4,16.336,343.056,01-06-19,12:12:00 PM,326.72,16.336,9.1,False,False,True,False,Normal
122-61-9553,Giza,1,Female,Electronic accessories,51.32,9,23.094,484.974,3/14/2019,7:33:00 PM,461.88,23.094,5.6,False,False,True,False,Normal
468-88-0009,Alex,0,Male,Home and lifestyle,65.94,4,13.188,276.948,3/24/2019,10:29:00 AM,263.76,13.188,6.0,False,False,False,True,Member
613-59-9758,Giza,1,Female,Sports and travel,14.36,10,7.18,150.78,1/27/2019,2:28:00 PM,143.6,7.18,5.4,False,False,True,False,Normal
254-31-0042,Alex,0,Male,Electronic accessories,21.5,9,9.675,203.175,03-06-19,12:46:00 PM,193.5,9.675,7.8,True,False,False,True,Member
201-86-2184,Cairo,0,Female,Electronic accessories,26.26,7,9.191,193.011,02-02-19,7:40:00 PM,183.82,9.191,9.9,False,False,False,False,Member
261-12-8671,Cairo,1,Female,Fashion accessories,60.96,2,6.096,128.016,1/25/2019,7:39:00 PM,121.92,6.096,4.9,True,False,False,False,Normal
730-70-9830,Giza,1,Female,Home and lifestyle,70.11,6,21.033,441.693,3/14/2019,5:54:00 PM,420.66,21.033,5.2,False,True,True,False,Normal
382-25-8917,Giza,1,Male,Fashion accessories,42.08,6,12.624,265.104,1/29/2019,12:25:00 PM,252.48,12.624,8.9,False,False,True,False,Normal
422-29-8786,Alex,1,Female,Home and lifestyle,67.09,5,16.7725,352.2225,01-03-19,4:47:00 PM,335.45,16.7725,9.1,True,False,False,True,Normal
667-23-5919,Alex,0,Female,Fashion accessories,96.7,5,24.175,507.675,1/14/2019,12:52:00 PM,483.5,24.175,7.0,False,True,False,True,Member
843-01-4703,Cairo,0,Female,Home and lifestyle,35.38,9,15.921,334.341,01-05-19,7:50:00 PM,318.42,15.921,9.6,True,False,False,False,Member
743-88-1662,Giza,1,Male,Sports and travel,95.49,7,33.4215,701.8515,2/22/2019,6:17:00 PM,668.43,33.4215,8.7,False,True,True,False,Normal
595-86-2894,Giza,0,Male,Fashion accessories,96.98,4,19.396,407.316,02-06-19,5:20:00 PM,387.92,19.396,9.4,False,True,True,False,Member
182-69-8360,Cairo,1,Female,Electronic accessories,23.65,4,4.73,99.33,1/30/2019,1:32:00 PM,94.6,4.73,4.0,True,False,False,False,Normal
289-15-7034,Alex,0,Male,Sports and travel,82.33,4,16.466,345.786,01-11-19,10:37:00 AM,329.32,16.466,7.5,True,False,False,True,Member
462-78-5240,Giza,1,Female,Electronic accessories,26.61,2,2.661,55.881,3/19/2019,2:35:00 PM,53.22,2.661,4.2,False,False,True,False,Normal
868-52-7573,Cairo,1,Female,Food and beverages,99.69,5,24.9225,523.3725,1/14/2019,12:09:00 PM,498.45,24.9225,9.9,False,False,False,False,Normal
153-58-4872,Giza,0,Female,Food and beverages,74.89,4,14.978,314.538,03-01-19,3:32:00 PM,299.56,14.978,4.2,False,True,True,False,Member
662-72-2873,Alex,1,Female,Food and beverages,40.94,5,10.235,214.935,01-06-19,1:58:00 PM,204.7,10.235,9.9,False,True,False,True,Normal
525-88-7307,Cairo,0,Male,Sports and travel,75.82,1,3.791,79.611,1/31/2019,1:19:00 PM,75.82,3.791,5.8,False,False,False,False,Member
689-16-9784,Giza,1,Male,Food and beverages,46.77,6,14.031,294.651,03-11-19,1:37:00 PM,280.62,14.031,6.0,False,False,True,False,Normal
725-56-0833,Alex,1,Female,Health and beauty,32.32,10,16.16,339.36,2/20/2019,4:49:00 PM,323.2,16.16,10.0,True,False,False,True,Normal
394-41-0748,Giza,0,Female,Fashion accessories,54.07,9,24.3315,510.9615,1/27/2019,2:55:00 PM,486.63,24.3315,9.5,False,True,True,False,Member
596-42-3999,Cairo,1,Male,Food and beverages,18.22,7,6.377,133.917,03-10-19,2:04:00 PM,127.54,6.377,6.6,True,False,False,False,Normal
541-89-9860,Giza,0,Female,Fashion accessories,80.48,3,12.072,253.512,2/15/2019,12:31:00 PM,241.44,12.072,8.1,False,False,True,False,Member
173-82-9529,Cairo,1,Female,Fashion accessories,37.95,10,18.975,398.475,1/26/2019,2:51:00 PM,379.5,18.975,9.7,False,False,False,False,Normal
563-36-9814,Alex,0,Male,Electronic accessories,76.82,1,3.841,80.661,2/13/2019,6:27:00 PM,76.82,3.841,7.2,False,True,False,True,Member
308-47-4913,Alex,0,Female,Sports and travel,52.26,10,26.13,548.73,03-09-19,12:45:00 PM,522.6,26.13,6.2,True,False,False,True,Member
885-17-6250,Alex,1,Female,Health and beauty,79.74,1,3.987,83.727,03-06-19,10:36:00 AM,79.74,3.987,7.3,False,True,False,True,Normal
726-27-2396,Alex,1,Female,Health and beauty,77.5,5,19.375,406.875,1/24/2019,8:36:00 PM,387.5,19.375,4.3,False,True,False,True,Normal
316-01-3952,Alex,1,Female,Food and beverages,54.27,5,13.5675,284.9175,3/13/2019,2:16:00 PM,271.35,13.5675,4.6,False,True,False,True,Normal
760-54-1821,Cairo,1,Male,Home and lifestyle,13.59,9,6.1155,128.4255,3/15/2019,10:26:00 AM,122.31,6.1155,5.8,False,False,False,False,Normal
793-10-3222,Cairo,0,Female,Health and beauty,41.06,6,12.318,258.678,03-05-19,1:30:00 PM,246.36,12.318,8.3,True,False,False,False,Member
346-12-3257,Cairo,0,Male,Electronic accessories,19.24,9,8.658,181.818,03-04-19,4:28:00 PM,173.16,8.658,8.0,False,False,False,False,Member
110-05-6330,Giza,1,Female,Food and beverages,39.43,6,11.829,248.409,3/25/2019,8:18:00 PM,236.58,11.829,9.4,True,False,True,False,Normal
651-61-0874,Giza,1,Male,Home and lifestyle,46.22,4,9.244,194.124,03-12-19,8:04:00 PM,184.88,9.244,6.2,True,False,True,False,Normal
236-86-3015,Giza,0,Male,Home and lifestyle,13.98,1,0.699,14.679,02-04-19,1:38:00 PM,13.98,0.699,9.8,False,True,True,False,Member
831-64-0259,Cairo,1,Female,Fashion accessories,39.75,5,9.9375,208.6875,2/22/2019,10:43:00 AM,198.75,9.9375,9.6,False,True,False,False,Normal
587-03-7455,Giza,0,Female,Fashion accessories,97.79,7,34.2265,718.7565,2/16/2019,5:30:00 PM,684.53,34.2265,4.9,False,True,True,False,Member
882-40-4577,Alex,0,Male,Sports and travel,67.26,4,13.452,282.492,1/19/2019,3:28:00 PM,269.04,13.452,8.0,True,False,False,True,Member
732-67-5346,Alex,1,Male,Food and beverages,13.79,5,3.4475,72.3975,01-11-19,7:07:00 PM,68.95,3.4475,7.8,True,False,False,True,Normal
725-32-9708,Cairo,0,Female,Fashion accessories,68.71,4,13.742,288.582,01-04-19,7:01:00 PM,274.84,13.742,4.1,False,False,False,False,Member
256-08-8343,Alex,1,Female,Home and lifestyle,56.53,4,11.306,237.426,03-04-19,7:48:00 PM,226.12,11.306,5.5,False,True,False,True,Normal
372-26-1506,Giza,1,Female,Fashion accessories,23.82,5,5.955,125.055,1/28/2019,7:24:00 PM,119.1,5.955,5.4,False,True,True,False,Normal
244-08-0162,Cairo,1,Female,Health and beauty,34.21,10,17.105,359.205,01-02-19,1:00:00 PM,342.1,17.105,5.1,False,False,False,False,Normal
569-71-4390,Cairo,1,Male,Sports and travel,21.87,2,2.187,45.927,1/25/2019,2:29:00 PM,43.74,2.187,6.9,False,True,False,False,Normal
132-23-6451,Alex,0,Male,Health and beauty,20.97,5,5.2425,110.0925,01-04-19,1:21:00 PM,104.85,5.2425,7.8,False,False,False,True,Member
696-90-2548,Alex,1,Male,Sports and travel,25.84,3,3.876,81.396,03-10-19,6:55:00 PM,77.52,3.876,6.6,False,True,False,True,Normal
472-15-9636,Alex,1,Male,Home and lifestyle,50.93,8,20.372,427.812,3/22/2019,7:36:00 PM,407.44,20.372,9.2,False,True,False,True,Normal
268-03-6164,Cairo,1,Male,Health and beauty,96.11,1,4.8055,100.9155,1/25/2019,4:28:00 PM,96.11,4.8055,7.8,False,True,False,False,Normal
750-57-9686,Giza,1,Female,Home and lifestyle,45.38,4,9.076,190.596,01-08-19,1:48:00 PM,181.52,9.076,8.7,True,False,True,False,Normal
186-09-3669,Giza,0,Female,Health and beauty,81.51,1,4.0755,85.5855,1/22/2019,10:57:00 AM,81.51,4.0755,9.2,False,True,True,False,Member
848-07-1692,Cairo,1,Female,Health and beauty,57.22,2,5.722,120.162,01-12-19,5:13:00 PM,114.44,5.722,8.3,False,True,False,False,Normal
745-71-3520,Alex,0,Female,Electronic accessories,25.22,7,8.827,185.367,02-04-19,10:23:00 AM,176.54,8.827,8.2,False,False,False,True,Member
266-76-6436,Giza,0,Female,Food and beverages,38.6,3,5.79,121.59,3/28/2019,1:57:00 PM,115.8,5.79,7.5,False,True,True,False,Member
740-22-2500,Giza,1,Female,Electronic accessories,84.05,3,12.6075,264.7575,1/23/2019,1:29:00 PM,252.15,12.6075,9.8,False,False,True,False,Normal
271-88-8734,Giza,0,Female,Fashion accessories,97.21,10,48.605,1020.705,02-08-19,1:00:00 PM,972.1,48.605,8.7,True,False,True,False,Member
301-81-8610,Cairo,0,Male,Fashion accessories,25.42,8,10.168,213.528,3/19/2019,7:42:00 PM,203.36,10.168,6.7,True,False,False,False,Member
489-64-4354,Giza,1,Male,Fashion accessories,16.28,1,0.814,17.094,03-09-19,3:36:00 PM,16.28,0.814,5.0,False,False,True,False,Normal
198-84-7132,Cairo,0,Male,Fashion accessories,40.61,9,18.2745,383.7645,01-02-19,1:40:00 PM,365.49,18.2745,7.0,False,False,False,False,Member
269-10-8440,Alex,0,Male,Health and beauty,53.17,7,18.6095,390.7995,1/21/2019,6:01:00 PM,372.19,18.6095,8.9,False,False,False,True,Member
650-98-6268,Cairo,0,Female,Food and beverages,20.87,3,3.1305,65.7405,3/20/2019,1:53:00 PM,62.61,3.1305,8.0,True,False,False,False,Member
741-73-3559,Cairo,1,Male,Sports and travel,67.27,5,16.8175,353.1675,2/27/2019,5:27:00 PM,336.35,16.8175,6.9,False,False,False,False,Normal
325-77-6186,Alex,0,Female,Home and lifestyle,90.65,10,45.325,951.825,03-08-19,10:53:00 AM,906.5,45.325,7.3,False,True,False,True,Member
286-75-7818,Cairo,1,Male,Fashion accessories,69.08,2,6.908,145.068,1/31/2019,7:48:00 PM,138.16,6.908,6.9,True,False,False,False,Normal
574-57-9721,Giza,1,Male,Food and beverages,43.27,2,4.327,90.867,03-08-19,4:53:00 PM,86.54,4.327,5.7,False,True,True,False,Normal
459-50-7686,Alex,1,Female,Electronic accessories,23.46,6,7.038,147.798,1/13/2019,7:14:00 PM,140.76,7.038,6.4,False,True,False,True,Normal
616-87-0016,Cairo,1,Male,Fashion accessories,95.54,7,33.439,702.219,03-09-19,2:36:00 PM,668.78,33.439,9.6,True,False,False,False,Normal
837-55-7229,Cairo,1,Female,Fashion accessories,47.44,1,2.372,49.812,2/22/2019,6:19:00 PM,47.44,2.372,6.8,True,False,False,False,Normal
751-69-0068,Giza,1,Male,Sports and travel,99.24,9,44.658,937.818,3/19/2019,7:09:00 PM,893.16,44.658,9.0,False,True,True,False,Normal
257-73-1380,Giza,0,Male,Sports and travel,82.93,4,16.586,348.306,1/20/2019,4:51:00 PM,331.72,16.586,9.6,False,True,True,False,Member
345-08-4992,Alex,1,Male,Home and lifestyle,33.99,6,10.197,214.137,03-08-19,3:37:00 PM,203.94,10.197,7.7,True,False,False,True,Normal
549-96-4200,Giza,0,Male,Food and beverages,17.04,4,3.408,71.568,03-08-19,8:15:00 PM,68.16,3.408,7.0,False,True,True,False,Member
810-60-6344,Giza,1,Female,Electronic accessories,40.86,8,16.344,343.224,02-07-19,2:38:00 PM,326.88,16.344,6.5,True,False,True,False,Normal
450-28-2866,Giza,0,Male,Food and beverages,17.44,5,4.36,91.56,1/15/2019,7:25:00 PM,87.2,4.36,8.1,False,False,True,False,Member
394-30-3170,Cairo,0,Female,Sports and travel,88.43,8,35.372,742.812,3/22/2019,7:35:00 PM,707.44,35.372,4.3,True,False,False,False,Member
138-17-5109,Alex,0,Female,Home and lifestyle,89.21,9,40.1445,843.0345,1/15/2019,3:42:00 PM,802.89,40.1445,6.5,True,False,False,True,Member
192-98-7397,Giza,1,Male,Fashion accessories,12.78,1,0.639,13.419,01-08-19,2:11:00 PM,12.78,0.639,9.5,False,True,True,False,Normal
301-11-9629,Alex,1,Female,Sports and travel,19.1,7,6.685,140.385,1/15/2019,10:43:00 AM,133.7,6.685,9.7,False,False,False,True,Normal
390-80-5128,Cairo,0,Female,Health and beauty,19.15,1,0.9575,20.1075,1/28/2019,5:58:00 PM,19.15,0.9575,9.5,True,False,False,False,Member
235-46-8343,Giza,0,Male,Food and beverages,27.66,10,13.83,290.43,2/14/2019,11:26:00 AM,276.6,13.83,8.9,True,False,True,False,Member
453-12-7053,Giza,1,Male,Fashion accessories,45.74,3,6.861,144.081,03-10-19,5:38:00 PM,137.22,6.861,6.5,True,False,True,False,Normal
296-11-7041,Cairo,0,Female,Health and beauty,27.07,1,1.3535,28.4235,01-12-19,8:07:00 PM,27.07,1.3535,5.3,True,False,False,False,Member
449-27-2918,Cairo,0,Female,Sports and travel,39.12,1,1.956,41.076,3/26/2019,11:02:00 AM,39.12,1.956,9.6,True,False,False,False,Member
891-01-7034,Cairo,1,Female,Electronic accessories,74.71,6,22.413,470.673,01-01-19,7:07:00 PM,448.26,22.413,6.7,False,False,False,False,Normal
744-09-5786,Cairo,1,Male,Electronic accessories,22.01,6,6.603,138.663,01-02-19,6:50:00 PM,132.06,6.603,7.6,False,False,False,False,Normal
727-17-0390,Alex,1,Female,Food and beverages,63.61,5,15.9025,333.9525,3/16/2019,12:43:00 PM,318.05,15.9025,4.8,False,True,False,True,Normal
568-88-3448,Alex,1,Male,Health and beauty,25.0,1,1.25,26.25,03-03-19,3:09:00 PM,25.0,1.25,5.5,False,True,False,True,Normal
187-83-5490,Alex,0,Male,Electronic accessories,20.77,4,4.154,87.234,1/31/2019,1:47:00 PM,83.08,4.154,4.7,False,False,False,True,Member
767-54-1907,Cairo,0,Female,Fashion accessories,29.56,5,7.39,155.19,2/13/2019,4:59:00 PM,147.8,7.39,6.9,False,False,False,False,Member
710-46-4433,Cairo,0,Female,Food and beverages,77.4,9,34.83,731.43,2/15/2019,2:15:00 PM,696.6,34.83,4.5,True,False,False,False,Member
533-33-5337,Cairo,1,Male,Electronic accessories,79.39,10,39.695,833.595,02-07-19,8:24:00 PM,793.9,39.695,6.2,False,False,False,False,Normal
325-90-8763,Giza,0,Female,Electronic accessories,46.57,10,23.285,488.985,1/27/2019,1:58:00 PM,465.7,23.285,7.6,False,False,True,False,Member
729-46-7422,Giza,1,Male,Food and beverages,35.89,1,1.7945,37.6845,2/23/2019,4:52:00 PM,35.89,1.7945,7.9,True,False,True,False,Normal
639-76-1242,Giza,1,Male,Food and beverages,40.52,5,10.13,212.73,02-03-19,3:19:00 PM,202.6,10.13,4.5,False,False,True,False,Normal
234-03-4040,Cairo,0,Female,Food and beverages,73.05,10,36.525,767.025,03-03-19,12:25:00 PM,730.5,36.525,8.7,True,False,False,False,Member
326-71-2155,Giza,1,Female,Sports and travel,73.95,4,14.79,310.59,02-03-19,10:02:00 AM,295.8,14.79,6.1,False,False,True,False,Normal
320-32-8842,Giza,0,Female,Food and beverages,22.62,1,1.131,23.751,3/17/2019,6:58:00 PM,22.62,1.131,6.4,False,False,True,False,Member
470-32-9057,Alex,0,Male,Food and beverages,51.34,5,12.835,269.535,3/28/2019,3:31:00 PM,256.7,12.835,9.1,True,False,False,True,Member
878-30-2331,Giza,0,Female,Sports and travel,54.55,10,27.275,572.775,03-02-19,11:22:00 AM,545.5,27.275,7.1,True,False,True,False,Member
440-59-5691,Giza,0,Female,Health and beauty,37.15,7,13.0025,273.0525,02-08-19,1:12:00 PM,260.05,13.0025,7.7,True,False,True,False,Member
554-53-3790,Cairo,1,Male,Sports and travel,37.02,6,11.106,233.226,3/22/2019,6:33:00 PM,222.12,11.106,4.5,False,False,False,False,Normal
746-19-0921,Giza,1,Male,Food and beverages,21.58,1,1.079,22.659,02-09-19,10:02:00 AM,21.58,1.079,7.2,False,True,True,False,Normal
233-34-0817,Giza,0,Female,Electronic accessories,98.84,1,4.942,103.782,2/15/2019,11:21:00 AM,98.84,4.942,8.4,False,False,True,False,Member
767-05-1286,Giza,0,Female,Home and lifestyle,83.77,6,25.131,527.751,1/23/2019,12:10:00 PM,502.62,25.131,5.4,False,True,True,False,Member
340-21-9136,Alex,0,Female,Sports and travel,40.05,4,8.01,168.21,1/25/2019,11:40:00 AM,160.2,8.01,9.7,False,False,False,True,Member
405-31-3305,Alex,0,Male,Fashion accessories,43.13,10,21.565,452.865,02-02-19,6:31:00 PM,431.3,21.565,5.5,True,False,False,True,Member
731-59-7531,Cairo,0,Male,Health and beauty,72.57,8,29.028,609.588,3/30/2019,5:58:00 PM,580.56,29.028,4.6,False,False,False,False,Member
676-39-6028,Alex,0,Female,Electronic accessories,64.44,5,16.11,338.31,3/30/2019,5:04:00 PM,322.2,16.11,6.6,False,False,False,True,Member
502-05-1910,Alex,1,Male,Health and beauty,65.18,3,9.777,205.317,2/25/2019,8:35:00 PM,195.54,9.777,6.3,True,False,False,True,Normal
485-30-8700,Alex,1,Female,Sports and travel,33.26,5,8.315,174.615,3/18/2019,4:10:00 PM,166.3,8.315,4.2,True,False,False,True,Normal
598-47-9715,Giza,1,Male,Electronic accessories,84.07,4,16.814,353.094,03-07-19,4:54:00 PM,336.28,16.814,4.4,False,True,True,False,Normal
701-69-8742,Cairo,1,Male,Sports and travel,34.37,10,17.185,360.885,3/16/2019,10:11:00 AM,343.7,17.185,6.7,False,True,False,False,Normal
575-67-1508,Alex,1,Male,Electronic accessories,38.6,1,1.93,40.53,1/29/2019,11:26:00 AM,38.6,1.93,6.7,False,True,False,True,Normal
541-08-3113,Giza,1,Male,Food and beverages,65.97,8,26.388,554.148,02-02-19,8:29:00 PM,527.76,26.388,8.4,False,False,True,False,Normal
246-11-3901,Giza,1,Female,Electronic accessories,32.8,10,16.4,344.4,2/15/2019,12:12:00 PM,328.0,16.4,6.2,False,False,True,False,Normal
674-15-9296,Alex,1,Male,Sports and travel,37.14,5,9.285,194.985,01-08-19,1:05:00 PM,185.7,9.285,5.0,False,True,False,True,Normal
305-18-3552,Cairo,0,Male,Home and lifestyle,60.38,10,30.19,633.99,02-12-19,4:19:00 PM,603.8,30.19,6.0,False,False,False,False,Member
493-65-6248,Giza,0,Female,Sports and travel,36.98,10,18.49,388.29,01-01-19,7:48:00 PM,369.8,18.49,7.0,True,False,True,False,Member
438-01-4015,Cairo,0,Female,Sports and travel,49.49,4,9.898,207.858,3/21/2019,3:25:00 PM,197.96,9.898,6.6,False,True,False,False,Member
709-58-4068,Cairo,1,Female,Fashion accessories,41.09,10,20.545,431.445,2/28/2019,2:42:00 PM,410.9,20.545,7.3,False,False,False,False,Normal
795-49-7276,Alex,1,Male,Fashion accessories,37.15,4,7.43,156.03,3/23/2019,6:59:00 PM,148.6,7.43,8.3,False,True,False,True,Normal
556-72-8512,Giza,1,Male,Home and lifestyle,22.96,1,1.148,24.108,1/30/2019,8:47:00 PM,22.96,1.148,4.3,False,False,True,False,Normal
627-95-3243,Cairo,0,Female,Home and lifestyle,77.68,9,34.956,734.076,02-04-19,1:21:00 PM,699.12,34.956,9.8,False,True,False,False,Member
686-41-0932,Cairo,1,Female,Fashion accessories,34.7,2,3.47,72.87,3/13/2019,7:48:00 PM,69.4,3.47,8.2,False,True,False,False,Normal
510-09-5628,Alex,0,Female,Fashion accessories,19.66,10,9.83,206.43,3/15/2019,6:20:00 PM,196.6,9.83,7.2,True,False,False,True,Member
608-04-3797,Cairo,0,Female,Health and beauty,25.32,8,10.128,212.688,03-05-19,8:24:00 PM,202.56,10.128,8.7,False,True,False,False,Member
148-82-2527,Giza,0,Female,Home and lifestyle,12.12,10,6.06,127.26,03-05-19,1:44:00 PM,121.2,6.06,8.4,True,False,True,False,Member
437-53-3084,Cairo,1,Male,Fashion accessories,99.89,2,9.989,209.769,2/26/2019,11:48:00 AM,199.78,9.989,7.1,False,True,False,False,Normal
632-32-4574,Cairo,1,Male,Sports and travel,75.92,8,30.368,637.728,3/20/2019,2:14:00 PM,607.36,30.368,5.5,False,False,False,False,Normal
556-97-7101,Giza,1,Female,Electronic accessories,63.22,2,6.322,132.762,01-01-19,3:51:00 PM,126.44,6.322,8.5,False,False,True,False,Normal
862-59-8517,Giza,1,Female,Food and beverages,90.24,6,27.072,568.512,1/27/2019,11:17:00 AM,541.44,27.072,6.2,False,False,True,False,Normal
401-18-8016,Cairo,0,Female,Sports and travel,98.13,1,4.9065,103.0365,1/21/2019,5:36:00 PM,98.13,4.9065,8.9,False,False,False,False,Member
420-18-8989,Alex,0,Female,Sports and travel,51.52,8,20.608,432.768,02-02-19,3:47:00 PM,412.16,20.608,9.6,False,False,False,True,Member
277-63-2961,Cairo,0,Male,Sports and travel,73.97,1,3.6985,77.6685,02-03-19,3:53:00 PM,73.97,3.6985,5.4,True,False,False,False,Member
573-98-8548,Giza,0,Female,Fashion accessories,31.9,1,1.595,33.495,01-05-19,12:40:00 PM,31.9,1.595,9.1,False,True,True,False,Member
620-02-2046,Giza,1,Male,Home and lifestyle,69.4,2,6.94,145.74,1/27/2019,7:48:00 PM,138.8,6.94,9.0,False,True,True,False,Normal
282-35-2475,Cairo,1,Female,Sports and travel,93.31,2,9.331,195.951,3/25/2019,5:53:00 PM,186.62,9.331,6.3,False,False,False,False,Normal
511-54-3087,Cairo,1,Male,Sports and travel,88.45,1,4.4225,92.8725,2/25/2019,4:36:00 PM,88.45,4.4225,9.5,True,False,False,False,Normal
726-29-6793,Alex,0,Male,Electronic accessories,24.18,8,9.672,203.112,1/28/2019,8:54:00 PM,193.44,9.672,9.8,False,True,False,True,Member
387-49-4215,Cairo,0,Female,Sports and travel,48.5,3,7.275,152.775,01-08-19,12:50:00 PM,145.5,7.275,6.7,False,False,False,False,Member
862-17-9201,Cairo,1,Female,Food and beverages,84.05,6,25.215,529.515,1/29/2019,10:48:00 AM,504.3,25.215,7.7,True,False,False,False,Normal
291-21-5991,Cairo,0,Male,Health and beauty,61.29,5,15.3225,321.7725,3/29/2019,2:28:00 PM,306.45,15.3225,7.0,False,False,False,False,Member
602-80-9671,Giza,0,Female,Home and lifestyle,15.95,6,4.785,100.485,02-09-19,5:15:00 PM,95.7,4.785,5.1,True,False,True,False,Member
347-72-6115,Cairo,0,Female,Sports and travel,90.74,7,31.759,666.939,1/16/2019,6:03:00 PM,635.18,31.759,6.2,True,False,False,False,Member
209-61-0206,Alex,1,Female,Home and lifestyle,42.91,5,10.7275,225.2775,01-05-19,5:29:00 PM,214.55,10.7275,6.1,False,True,False,True,Normal
595-27-4851,Alex,1,Female,Fashion accessories,54.28,7,18.998,398.958,1/27/2019,6:05:00 PM,379.96,18.998,9.3,False,True,False,True,Normal
189-52-0236,Alex,1,Male,Electronic accessories,99.55,7,34.8425,731.6925,3/14/2019,12:07:00 PM,696.85,34.8425,7.6,False,False,False,True,Normal
503-07-0930,Giza,0,Male,Sports and travel,58.39,7,20.4365,429.1665,2/23/2019,7:49:00 PM,408.73,20.4365,8.2,True,False,True,False,Member
413-20-6708,Giza,0,Female,Fashion accessories,51.47,1,2.5735,54.0435,3/18/2019,3:52:00 PM,51.47,2.5735,8.5,False,True,True,False,Member
425-85-2085,Cairo,0,Male,Health and beauty,54.86,5,13.715,288.015,3/29/2019,4:48:00 PM,274.3,13.715,9.8,False,True,False,False,Member
521-18-7827,Giza,0,Male,Home and lifestyle,39.39,5,9.8475,206.7975,1/22/2019,8:46:00 PM,196.95,9.8475,8.7,True,False,True,False,Member
220-28-1851,Alex,1,Male,Home and lifestyle,34.73,2,3.473,72.933,03-01-19,6:14:00 PM,69.46,3.473,9.7,False,True,False,True,Normal
600-38-9738,Giza,0,Male,Sports and travel,71.92,5,17.98,377.58,1/17/2019,3:05:00 PM,359.6,17.98,4.3,True,False,True,False,Member
734-91-1155,Cairo,1,Female,Electronic accessories,45.71,3,6.8565,143.9865,3/26/2019,10:34:00 AM,137.13,6.8565,7.7,True,False,False,False,Normal
451-28-5717,Giza,0,Female,Home and lifestyle,83.17,6,24.951,523.971,3/20/2019,11:23:00 AM,499.02,24.951,7.3,False,False,True,False,Member
609-81-8548,Alex,0,Female,Home and lifestyle,37.44,6,11.232,235.872,02-06-19,1:55:00 PM,224.64,11.232,5.9,True,False,False,True,Member
133-14-7229,Giza,1,Male,Health and beauty,62.87,2,6.287,132.027,01-01-19,11:43:00 AM,125.74,6.287,5.0,False,False,True,False,Normal
534-01-4457,Alex,1,Male,Food and beverages,81.71,6,24.513,514.773,1/27/2019,2:36:00 PM,490.26,24.513,8.0,True,False,False,True,Normal
719-89-8991,Alex,0,Female,Sports and travel,91.41,5,22.8525,479.9025,2/25/2019,4:03:00 PM,457.05,22.8525,7.1,False,True,False,True,Member
286-62-6248,Cairo,1,Male,Fashion accessories,39.21,4,7.842,164.682,1/16/2019,8:03:00 PM,156.84,7.842,9.0,True,False,False,False,Normal
339-38-9982,Cairo,0,Male,Fashion accessories,59.86,2,5.986,125.706,1/13/2019,2:55:00 PM,119.72,5.986,6.7,False,True,False,False,Member
827-44-5872,Cairo,0,Female,Food and beverages,54.36,10,27.18,570.78,02-07-19,11:28:00 AM,543.6,27.18,6.1,True,False,False,False,Member
827-77-7633,Alex,1,Male,Sports and travel,98.09,9,44.1405,926.9505,2/17/2019,7:41:00 PM,882.81,44.1405,9.3,False,False,False,True,Normal
287-83-1405,Alex,1,Male,Health and beauty,25.43,6,7.629,160.209,02-12-19,7:01:00 PM,152.58,7.629,7.0,False,True,False,True,Normal
435-13-4908,Alex,0,Male,Fashion accessories,86.68,8,34.672,728.112,1/24/2019,6:04:00 PM,693.44,34.672,7.2,True,False,False,True,Member
857-67-9057,Cairo,1,Male,Electronic accessories,22.95,10,11.475,240.975,02-06-19,7:20:00 PM,229.5,11.475,8.2,False,True,False,False,Normal
236-27-1144,Giza,1,Female,Food and beverages,16.31,9,7.3395,154.1295,3/26/2019,10:31:00 AM,146.79,7.3395,8.4,False,True,True,False,Normal
